Ano,Mês,LOCAL,INSCRIÇÃO,HIDROMETRO,LEITURA ANTERIOR,LEITURA ATUAL,m3,R$,media_6_meses_reais,desvio_padrao_6_meses_reais,limite_superior_6_meses_reais,limite_inferior_6_meses_reais,anormal_6_meses_reais,media_12_meses_reais,desvio_padrao_12_meses_reais,limite_superior_12_meses_reais,limite_inferior_12_meses_reais,anormal_12_meses_reais,anormal_reais,media_6_meses_m3,desvio_padrao_6_meses_m3,limite_superior_6_meses_m3,limite_inferior_6_meses_m3,anormal_6_meses_m3,media_12_meses_m3,desvio_padrao_12_meses_m3,limite_superior_12_meses_m3,limite_inferior_12_meses_m3,anormal_12_meses_m3,anormal_m3,anormal
2015,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,1172,21749.24,13481.96,5569.5,19051.46,7912.46,1,13024.88,4619.91,17644.79,8404.98,1,1,728.0,299.11,1027.11,428.89,1,713.92,243.54,957.46,470.37,1,1,1
2015,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,1069,19831.38,15368.79,5465.07,20833.86,9903.71,0,13024.88,4619.91,17644.79,8404.98,1,0,829.33,293.51,1122.84,535.83,0,713.92,243.54,957.46,470.37,1,0,0
2015,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,744,13779.88,15983.25,4934.81,20918.05,11048.44,0,13024.88,4619.91,17644.79,8404.98,0,0,862.33,265.03,1127.36,597.31,0,713.92,243.54,957.46,470.37,0,0,0
2016,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,443,9518.64,16110.94,4715.32,20826.26,11395.62,1,13020.38,4623.6,17643.98,8396.78,0,0,857.17,274.25,1131.42,582.91,1,704.5,252.23,956.73,452.27,1,1,1
2016,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,440,9689.0,15556.36,5310.2,20866.56,10246.16,1,12928.93,4682.28,17611.21,8246.65,0,0,813.33,320.88,1134.21,492.46,1,689.0,262.98,951.98,426.02,0,0,0
2016,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,407,8955.74,13920.65,5624.56,19545.2,8296.09,0,12664.79,4819.14,17483.93,7845.65,0,0,712.5,340.42,1052.92,372.08,0,664.58,275.19,939.77,389.4,0,0,0
2016,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,621,13710.82,12580.91,4151.29,16732.2,8429.62,0,13031.44,4706.85,17738.28,8324.59,0,0,620.67,255.37,876.04,365.3,0,674.33,271.02,945.36,403.31,0,0,0
2016,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,647,14288.54,11657.1,2505.68,14162.79,9151.42,1,13512.95,4493.0,18005.94,9019.95,0,0,550.33,138.62,688.96,411.71,0,689.83,262.91,952.74,426.92,0,0,0
2016,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,584,12958.36,11520.18,2386.08,13906.26,9134.11,0,13751.71,4369.16,18120.88,9382.55,0,0,523.67,105.3,628.97,418.36,0,693.0,261.24,954.24,431.76,0,0,0
2016,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,655,15625.2,12537.94,2649.41,15187.35,9888.54,1,14324.44,4096.19,18420.63,10228.25,0,0,559.0,108.35,667.35,450.65,0,708.08,252.53,960.61,455.55,0,0,0
2016,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,669,15961.2,13583.31,2535.44,16118.75,11047.87,0,14569.84,4098.92,18668.75,10470.92,0,0,597.17,97.87,695.04,499.3,0,705.25,252.78,958.03,452.47,0,0,0
2016,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,732,17473.2,15002.89,1659.39,16662.28,13343.5,1,14461.77,3993.86,18455.62,10467.91,0,0,651.33,49.61,700.94,601.72,1,681.92,234.13,916.04,447.79,0,0,0
2016,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,827,19753.2,16009.95,2390.77,18400.72,13619.18,1,14295.43,3692.99,17988.42,10602.44,1,1,685.67,83.87,769.54,601.8,1,653.17,184.37,837.54,468.8,0,0,1
2016,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,537,12793.2,15760.73,2667.97,18428.7,13092.75,1,13708.92,3268.33,16977.25,10440.58,0,0,667.33,103.69,771.03,563.64,1,608.83,131.74,740.57,477.09,0,0,0
2016,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,147,3776.52,14230.42,5609.05,19839.47,8621.37,1,12875.3,4346.48,17221.78,8528.83,1,1,594.5,239.05,833.55,355.45,1,559.08,179.96,739.04,379.13,1,1,1
2017,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,185,4779.72,12422.84,6709.3,19132.14,5713.54,1,12480.39,4863.69,17344.08,7616.7,1,1,516.17,287.38,803.55,228.78,1,537.58,208.27,745.85,329.31,1,1,1
2017,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,477,12488.52,11844.06,6489.19,18333.25,5354.87,0,12713.68,4784.11,17497.8,7929.57,0,0,484.17,277.48,761.65,206.68,0,540.67,206.97,747.63,333.7,0,0,0
2017,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,410,10719.72,10718.48,5874.07,16592.55,4844.41,0,12860.68,4684.21,17544.89,8176.48,0,0,430.5,249.71,680.21,180.79,0,540.92,206.79,747.71,334.13,0,0,0
2017,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,631,16554.12,10185.3,4964.8,15150.1,5220.5,1,13097.62,4801.56,17899.18,8296.07,0,0,397.83,194.1,591.93,203.74,1,541.75,207.16,748.91,334.59,0,0,0
2017,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,600,15735.72,10675.72,5400.17,16075.89,5275.55,0,13218.22,4852.1,18070.32,8366.12,0,0,408.33,204.55,612.89,203.78,0,537.83,205.43,743.26,332.4,0,0,0
2017,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,701,16757.24,12839.17,4628.43,17467.6,8210.74,0,13534.8,4956.41,18491.21,8578.39,0,0,500.67,187.3,687.97,313.36,1,547.58,210.53,758.12,337.05,0,0,0
2017,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,639,15711.06,14661.06,2469.38,17130.44,12191.69,0,13541.95,4959.76,18501.71,8582.19,0,0,576.33,110.05,686.38,466.29,0,546.25,209.84,756.09,336.41,0,0,0
2017,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,521,12791.74,14711.6,2418.6,17130.2,12293.0,0,13277.83,4903.29,18181.12,8374.54,0,0,583.67,103.37,687.03,480.3,0,533.92,206.29,740.21,327.63,0,0,0
2017,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,665,16354.3,15650.7,1464.25,17114.95,14186.44,0,13184.59,4826.29,18010.88,8358.3,0,0,626.17,61.71,687.88,564.46,0,528.33,201.29,729.62,327.05,0,0,0
2017,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,750,18457.2,15967.88,1853.47,17821.35,14114.4,1,13076.59,4678.17,17754.75,8398.42,1,1,646.0,79.99,725.99,566.01,1,521.92,191.91,713.83,330.01,1,1,1
2017,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,635,15612.1,15947.27,1857.25,17804.53,14090.02,0,13311.5,4733.09,18044.59,8578.4,0,0,651.83,77.19,729.03,574.64,0,530.08,194.67,724.76,335.41,0,0,0
2017,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,601,14770.94,15616.22,1861.03,17477.25,13755.2,0,14227.7,3662.65,17890.35,10565.05,0,0,635.17,75.22,710.39,559.94,0,567.92,153.14,721.06,414.77,0,0,0
2018,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,157,3786.38,13628.78,5168.24,18797.02,8460.53,1,14144.92,3899.18,18044.1,10245.74,1,1,554.83,208.9,763.74,345.93,1,565.58,159.58,725.17,406.0,1,1,1
2018,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,420,10293.0,13212.32,5346.77,18559.09,7865.55,0,13961.96,4033.18,17995.14,9928.78,0,0,538.0,216.12,754.12,321.88,0,560.83,163.27,724.1,397.57,0,0,0
2018,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,441,10812.54,12288.69,5171.23,17459.93,7117.46,0,13969.7,4026.48,17996.17,9943.22,0,0,500.67,209.02,709.69,291.64,0,563.42,160.89,724.31,402.53,0,0,0
2018,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,597,14671.68,11657.77,4448.55,16106.32,7209.22,0,13812.82,3952.63,17765.45,9860.2,0,0,475.17,179.81,654.98,295.35,0,560.58,159.89,720.47,400.69,0,0,0
2018,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,445,10911.5,10874.34,4004.64,14878.98,6869.7,0,13410.81,3984.48,17395.28,9426.33,0,0,443.5,161.87,605.37,281.63,0,547.67,162.65,710.32,385.01,0,0,0
2018,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,170,4108.0,9097.18,4285.69,13382.88,4811.49,1,12356.7,4638.25,16994.95,7718.46,1,1,371.67,173.23,544.9,198.43,1,503.42,187.48,690.9,315.94,1,1,1
2018,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,228,5542.92,9389.94,3892.29,13282.23,5497.65,0,11509.36,4891.61,16400.97,6617.75,1,0,383.5,157.33,540.83,226.17,0,469.17,197.72,666.89,271.45,1,0,0
2018,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,344,8412.76,9076.57,3880.72,12957.28,5195.85,0,11144.44,4950.23,16094.68,6194.21,0,0,370.83,156.86,527.7,213.97,0,454.42,200.09,654.51,254.33,0,0,0
2018,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,489,12000.06,9274.49,4014.92,13289.41,5259.56,0,10781.59,4686.17,15467.76,6095.42,0,0,378.83,162.29,541.12,216.55,0,439.75,189.42,629.17,250.33,0,0,0
2018,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,583,14325.62,9216.81,3923.32,13140.13,5293.49,1,10437.29,4197.24,14634.53,6240.05,0,0,376.5,158.58,535.08,217.92,1,425.83,169.66,595.49,256.18,0,0,0
2018,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,508,12470.12,9476.58,4105.35,13581.93,5371.23,0,10175.46,3934.88,14110.34,6240.58,0,0,387.0,165.94,552.94,221.06,0,415.25,159.05,574.3,256.2,0,0,0
2018,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,564,13855.56,11101.17,3428.92,14530.09,7672.25,0,10099.18,3845.55,13944.73,6253.62,0,0,452.67,138.6,591.26,314.07,0,412.17,155.44,567.61,256.73,0,0,0
2019,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,289,7418.97,11413.85,2858.86,14272.71,8554.99,1,10401.89,3423.23,13825.13,6978.66,0,0,462.83,119.78,582.62,343.05,1,423.17,139.61,562.77,283.56,0,0,0
2019,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,340,8313.8,11397.36,2879.84,14277.2,8517.51,1,10236.96,3476.22,13713.18,6760.74,0,0,462.17,120.58,582.75,341.58,1,416.5,141.67,558.17,274.83,0,0,0
2019,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,354,9350.61,10955.78,2970.64,13926.42,7985.14,0,10115.13,3479.83,13594.97,6635.3,0,0,439.67,127.0,566.67,312.67,0,409.25,142.52,551.77,266.73,0,0,0
2019,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,517,12713.26,10687.05,2661.69,13348.75,8025.36,0,9951.93,3287.31,13239.24,6664.63,0,0,428.67,114.33,543.0,314.34,0,402.58,134.59,537.17,267.99,0,0,0
2019,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,627,15875.16,11254.56,3383.13,14637.69,7871.43,1,10365.57,3704.8,14070.37,6660.77,1,1,448.5,138.59,587.09,309.91,1,417.75,149.26,567.01,268.49,1,1,1
2019,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,639,16882.58,11759.06,4015.22,15774.29,7743.84,1,11430.12,3576.39,15006.51,7853.73,1,1,461.0,153.66,614.66,307.34,1,456.83,139.58,596.41,317.25,1,1,1
2019,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,665,17425.2,13426.77,3929.16,17355.92,9497.61,1,12420.31,3440.56,15860.87,8979.75,1,1,523.67,145.96,669.63,377.71,0,493.25,131.2,624.45,362.05,1,0,1
2019,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,587,15369.12,14602.66,3050.42,17653.08,11552.23,0,13000.0,3286.54,16286.54,9713.47,0,0,564.83,115.44,680.27,449.4,0,513.5,124.66,638.16,388.84,0,0,0
2019,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,624,16344.44,15768.29,1662.7,17431.0,14105.59,0,13362.04,3403.57,16765.61,9958.47,0,0,609.83,52.02,661.85,557.82,0,524.75,128.29,653.04,396.46,0,0,0
2019,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,668,17504.28,16566.8,857.63,17424.43,15709.16,1,13626.92,3603.22,17230.14,10023.71,1,1,635.0,29.98,664.98,605.02,1,531.83,134.02,665.85,397.82,1,1,1
2019,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,679,17794.24,16886.64,904.67,17791.31,15981.97,1,14070.6,3771.68,17842.28,10298.92,0,0,643.67,34.4,678.06,609.27,1,546.08,140.2,686.29,405.88,0,0,0
2019,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,721,18901.36,17223.11,1222.45,18445.56,16000.65,1,14491.08,4018.7,18509.78,10472.39,1,1,657.33,46.38,703.71,610.96,1,559.17,149.07,708.24,410.1,1,1,1
2020,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,352,9412.85,15887.72,3397.99,19285.7,12489.73,1,14657.24,3730.61,18387.85,10926.64,1,1,605.17,132.36,737.53,472.81,1,564.42,139.49,703.91,424.92,1,1,1
2020,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,460,12021.4,15329.76,3756.15,19085.91,11573.62,0,14966.21,3284.32,18250.53,11681.89,0,0,584.0,145.36,729.36,438.64,0,574.42,125.55,699.96,448.87,0,0,0
2020,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,423,11046.08,14446.7,4078.84,18525.54,10367.86,0,15107.5,3048.81,18156.3,12058.69,1,0,550.5,157.0,707.5,393.5,0,580.17,115.73,695.9,464.44,1,0,0
2020,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,236,6116.76,12548.78,4931.76,17480.54,7617.02,1,14557.79,3974.03,18531.82,10583.76,1,1,478.5,188.28,666.78,290.22,1,556.75,152.32,709.07,404.43,1,1,1
2020,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,64,1608.36,9851.14,5833.1,15684.24,4018.03,1,13368.89,5416.41,18785.3,7952.48,1,1,376.0,221.73,597.73,154.27,1,509.83,205.97,715.8,303.86,1,1,1
2020,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,62,1604.56,6968.33,4612.2,11580.53,2356.14,1,12095.72,6247.29,18343.01,5848.43,1,1,266.17,174.93,441.1,91.24,1,461.75,237.94,699.69,223.81,1,1,1
2020,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,84,2263.24,5776.73,4775.03,10551.76,1001.7,0,10832.22,6594.98,17427.21,4237.24,1,0,221.5,182.67,404.17,38.83,0,413.33,251.55,664.88,161.78,1,0,0
2020,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,98,2682.4,4220.23,3742.92,7963.16,477.31,0,9775.0,6814.79,16589.79,2960.2,1,0,161.17,143.79,304.96,17.38,0,372.58,260.31,632.9,112.27,1,0,0
2020,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,69,1814.14,2681.58,1734.34,4415.92,947.24,0,8564.14,6832.27,15396.41,1731.87,0,0,102.17,66.98,169.14,35.19,0,326.33,260.89,587.22,65.45,0,0,0
2020,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,78,2083.6,2009.38,420.89,2430.27,1588.5,0,7279.08,6436.64,13715.72,842.44,0,0,75.83,13.72,89.55,62.12,0,277.17,245.8,522.97,31.37,0,0,0
2020,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,118,3281.2,2288.19,612.54,2900.73,1675.65,1,6069.66,5588.92,11658.58,480.75,0,0,84.83,20.46,105.29,64.37,1,230.42,213.68,444.09,16.74,0,0,0
2020,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,64,1664.44,2298.17,599.52,2897.69,1698.65,1,4633.25,3972.52,8605.77,660.73,0,0,85.17,20.02,105.19,65.14,1,175.67,151.74,327.41,23.92,0,0,0
2021,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,69,1814.14,2223.32,631.92,2855.24,1591.4,0,4000.03,3740.22,7740.24,259.81,0,0,82.67,21.11,103.77,61.56,0,152.08,143.62,295.7,8.46,0,0,0
2021,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,74,1963.84,2103.56,594.49,2698.05,1509.07,0,3161.9,2783.97,5945.87,377.93,0,0,78.67,19.86,98.52,58.81,0,119.92,106.93,226.84,12.99,0,0,0
2021,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,54,1369.83,2029.51,661.63,2691.14,1367.87,0,2355.54,1296.99,3652.53,1058.55,0,0,76.17,22.13,98.3,54.04,1,89.17,49.46,138.62,39.71,0,0,0
2021,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,62,1609.1,1950.43,681.92,2632.35,1268.5,0,1979.9,541.15,2521.05,1438.76,0,0,73.5,22.82,96.32,50.68,0,74.67,17.99,92.66,56.68,0,0,0
2021,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,83,2236.9,1776.38,301.48,2077.85,1474.9,1,2032.28,532.26,2564.54,1500.02,0,0,67.67,10.09,77.76,57.57,1,76.25,17.8,94.05,58.45,0,0,0
2021,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,73,1933.08,1821.15,301.48,2122.63,1519.67,0,2059.66,516.48,2576.14,1543.18,0,0,69.17,10.11,79.27,59.06,0,77.17,17.28,94.44,59.89,0,0,0
2021,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,84,2251.0,1893.96,348.53,2242.49,1545.43,1,2058.64,516.05,2574.69,1542.59,0,0,71.67,11.78,83.44,59.89,1,77.17,17.28,94.44,59.89,0,0,0
2021,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,73,1931.16,1888.51,347.47,2235.98,1541.04,0,1996.04,477.64,2473.67,1518.4,0,0,71.5,11.74,83.24,59.76,0,75.08,16.0,91.08,59.09,0,0,0
2021,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,93,2516.86,2079.68,319.43,2399.12,1760.25,1,2054.6,496.03,2550.63,1558.56,0,0,78.0,10.88,88.88,67.12,1,77.08,16.65,93.74,60.43,0,0,0
2021,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,97,2635.85,2250.81,290.64,2541.45,1960.17,1,2100.62,523.81,2624.43,1576.81,1,1,83.83,9.93,93.76,73.91,1,78.67,17.62,96.29,61.04,1,1,1
2021,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,84,2251.87,2253.3,290.56,2543.87,1962.74,0,2014.84,376.46,2391.3,1638.38,0,0,84.0,9.92,93.92,74.08,0,75.83,12.8,88.63,63.04,0,0,0
2021,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,76,2014.68,2266.9,274.01,2540.92,1992.89,0,2044.03,360.04,2404.07,1683.98,0,0,84.5,9.31,93.81,75.19,0,76.83,12.25,89.08,64.59,0,0,0
2022,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,116,3196.28,2424.45,466.9,2891.35,1957.55,1,2159.2,480.68,2639.89,1678.52,1,1,89.83,15.84,105.68,73.99,1,80.75,16.34,97.09,64.41,1,1,1
2022,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,152,4259.72,2812.54,813.78,3626.32,1998.77,1,2350.53,767.31,3117.83,1583.22,1,1,103.0,27.55,130.55,75.45,1,87.25,26.05,113.3,61.2,1,1,1
2022,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,145,4052.94,3068.56,934.78,4003.34,2133.78,1,2574.12,842.77,3416.89,1731.35,1,1,111.67,31.65,143.32,80.01,1,94.83,28.61,123.44,66.23,1,1,1
2022,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,206,5854.88,3605.06,1429.57,5034.63,2175.49,1,2927.94,1211.41,4139.35,1716.52,1,1,129.83,48.4,178.23,81.43,1,106.83,41.07,147.9,65.76,1,1,1
2022,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,227,6475.22,4308.95,1652.41,5961.36,2656.54,1,3281.13,1559.47,4840.6,1721.66,1,1,153.67,55.94,209.6,97.73,1,118.83,52.83,171.66,66.01,1,1,1
2022,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,242,6918.32,5126.23,1495.98,6622.21,3630.25,1,3696.56,1811.39,5507.95,1885.18,1,1,181.33,50.64,231.98,130.69,1,132.92,61.34,194.26,71.58,1,1,1
2022,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,476,13830.68,6898.63,3588.43,10487.06,3310.2,1,4661.54,3378.12,8039.66,1283.41,1,1,241.33,121.48,362.81,119.86,1,165.58,114.37,279.96,51.21,1,1,1
2022,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,674,19679.6,9468.61,6019.05,15487.66,3449.56,1,6140.58,5371.35,11511.93,769.22,1,1,328.33,203.76,532.09,124.57,1,215.67,181.84,397.5,33.83,1,1,1
2022,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,584,16975.84,11622.42,6005.67,17628.09,5616.75,0,7345.49,6061.92,13407.41,1283.57,1,0,401.5,203.58,605.08,197.92,0,256.58,205.44,462.02,51.15,1,0,0
2022,10,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,485,14059.3,12989.83,5325.33,18315.15,7664.5,0,8297.44,6151.39,14448.83,2146.06,0,0,448.0,180.56,628.56,267.44,0,288.92,208.55,497.46,80.37,0,0,0
2022,11,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,294,8438.04,13316.96,4887.37,18204.34,8429.59,0,8812.96,5850.54,14663.5,2962.42,0,0,459.17,165.61,624.77,293.56,0,306.42,198.35,504.77,108.07,0,0,0
2022,12,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,474,13735.24,14453.12,3766.15,18219.26,10686.97,0,9789.67,5584.73,15374.4,4204.94,0,0,497.83,127.45,625.28,370.38,0,339.58,189.39,528.97,150.19,0,0,0
2023,1,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,410,11897.98,14131.0,3909.94,18040.94,10221.06,0,10514.81,5202.66,15717.47,5312.16,0,0,486.83,132.46,619.29,354.37,0,364.08,176.41,540.49,187.67,0,0,0
2023,2,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,562,17580.4,13781.13,3370.9,17152.04,10410.23,1,11624.87,5167.67,16792.54,6457.2,1,1,468.17,106.07,574.24,362.09,0,398.25,171.23,569.48,227.02,0,0,1
2023,3,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,430,13393.36,13184.05,2987.31,16171.37,10196.74,0,12403.24,4595.22,16998.46,7808.02,0,0,442.5,89.83,532.33,352.67,0,422.0,151.54,573.54,270.46,0,0,0
2023,4,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,336,10411.68,12576.12,3140.78,15716.9,9435.33,0,12782.97,4173.85,16956.83,8609.12,0,0,417.67,96.1,513.77,321.56,0,432.83,138.81,571.64,294.03,0,0,0
2023,5,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,479,14947.64,13661.05,2480.35,16141.4,11180.7,0,13489.01,3699.48,17188.49,9789.53,0,0,448.5,76.08,524.58,372.42,0,453.83,123.0,576.83,330.84,0,0,0
2023,6,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,585,18309.96,14423.5,3126.64,17550.15,11296.86,1,14438.31,3300.16,17738.47,11138.15,1,1,467.0,94.73,561.73,372.27,1,482.42,108.27,590.68,374.15,0,0,1
2023,7,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,471,14693.88,14889.49,2873.03,17762.51,12016.46,0,14510.24,3295.11,17805.35,11215.13,0,0,477.17,90.57,567.74,386.59,0,482.0,108.3,590.3,373.7,0,0,0
2023,8,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,563,16808.16,14760.78,2742.71,17503.49,12018.07,0,14270.96,2974.23,17245.19,11296.73,0,0,477.33,90.76,568.1,386.57,0,472.75,94.24,566.99,378.51,0,0,0
2023,9,BIBLIOTECA CENTRA-BCE LIGAÇÃO 02,4803493,E03N001461,0,0,569,18699.98,15645.22,3051.77,18696.98,12593.45,1,14414.64,3153.04,17567.68,11261.59,1,1,500.5,93.95,594.45,406.55,0,471.5,92.72,564.22,378.78,1,0,1
